rozklad,n,k,metoda,czas,liczba porównań punktów,liczba porównań współrzędnych,liczba punktów niezdominowanych
poissona,100,10,klasyczna,0.012437800061888993,7598,18070,62
poissona,100,10,filtracja,0.007249399903230369,4310,11490,62
poissona,100,10,punkt_idealny,0.004058600054122508,2168,6607,62
poissona,100,10,klasyczna,0.012997800018638372,7827,18201,71
poissona,100,10,filtracja,0.010135199991054833,6017,14581,71
poissona,100,10,punkt_idealny,0.004974599927663803,2665,7839,71
poissona,100,10,klasyczna,0.014201600104570389,8746,20574,77
poissona,100,10,filtracja,0.010929399984888732,6639,15987,77
poissona,100,10,punkt_idealny,0.005711599951609969,3068,8680,77
poissona,100,10,klasyczna,0.01278170000296086,7719,17706,71
poissona,100,10,filtracja,0.009469699929468334,5623,13397,71
poissona,100,10,punkt_idealny,0.00485959998331964,2641,6781,71
poissona,100,10,klasyczna,0.012826399994082749,7751,17937,62
poissona,100,10,filtracja,0.008210300002247095,4862,12074,62
poissona,100,10,punkt_idealny,0.003996899933554232,2121,6094,62
poissona,100,10,klasyczna,0.01275680004619062,7647,18802,70
poissona,100,10,filtracja,0.009558300022035837,5638,14742,70
poissona,100,10,punkt_idealny,0.004923800006508827,2607,8792,70
poissona,100,10,klasyczna,0.012462000013329089,7702,18015,70
poissona,100,10,filtracja,0.009114899905398488,5536,13953,70
poissona,100,10,punkt_idealny,0.004870600067079067,2661,7856,70
poissona,100,10,klasyczna,0.014144100015982985,8589,20779,71
poissona,100,10,filtracja,0.009257699945010245,5587,14071,71
poissona,100,10,punkt_idealny,0.004892600001767278,2631,8011,71
poissona,100,10,klasyczna,0.014468900044448674,8824,20857,82
poissona,100,10,filtracja,0.012401800020597875,7432,17951,82
poissona,100,10,punkt_idealny,0.006279299966990948,3512,9277,82
poissona,100,10,klasyczna,0.012099899933673441,7379,18033,61
poissona,100,10,filtracja,0.006900699925608933,4183,10693,61
poissona,100,10,punkt_idealny,0.0038639999693259597,2008,6146,61
poissona,100,10,klasyczna,0.013102600001730025,7735,18397,66
poissona,100,10,filtracja,0.009077299968339503,5346,13567,66
poissona,100,10,punkt_idealny,0.004482999909669161,2398,7485,66
poissona,100,10,klasyczna,0.014380000066012144,8674,21076,74
poissona,100,10,filtracja,0.010092300013639033,6044,15468,74
poissona,100,10,punkt_idealny,0.0053038999903947115,2902,8432,74
poissona,100,10,klasyczna,0.01343960000667721,8163,19924,78
poissona,100,10,filtracja,0.010919300024397671,6562,16652,78
poissona,100,10,punkt_idealny,0.005653899977914989,3120,8660,78
poissona,100,10,klasyczna,0.012851200066506863,7775,19116,68
poissona,100,10,filtracja,0.00851479999255389,5064,13083,68
poissona,100,10,punkt_idealny,0.004681800026446581,2508,7807,68
poissona,100,10,klasyczna,0.011865700013004243,7208,17071,63
poissona,100,10,filtracja,0.00803459994494915,4809,12200,63
poissona,100,10,punkt_idealny,0.004010100034065545,2136,6338,63
poissona,100,10,klasyczna,0.014072699937969446,8602,20858,80
poissona,100,10,filtracja,0.011767199961468577,7032,17651,80
poissona,100,10,punkt_idealny,0.006187399965710938,3329,9736,80
poissona,100,10,klasyczna,0.01372699998319149,8276,19894,72
poissona,100,10,filtracja,0.010736400028690696,6420,15778,72
poissona,100,10,punkt_idealny,0.005191100062802434,2800,8354,72
poissona,100,10,klasyczna,0.013841800042428076,8391,20115,75
poissona,100,10,filtracja,0.010362199973315,6077,15063,75
poissona,100,10,punkt_idealny,0.005472799995914102,2943,8683,75
poissona,100,10,klasyczna,0.014403800014406443,8785,19885,79
poissona,100,10,filtracja,0.012032400001771748,7263,16695,79
poissona,100,10,punkt_idealny,0.005865399958565831,3269,8244,79
poissona,100,10,klasyczna,0.02190980000887066,8061,19371,73
poissona,100,10,filtracja,0.01043169992044568,6163,15534,73
poissona,100,10,punkt_idealny,0.005264500039629638,2858,8205,73
poissona,100,10,klasyczna,0.011277399957180023,6806,16189,65
poissona,100,10,filtracja,0.008112799958325922,4883,12006,65
poissona,100,10,punkt_idealny,0.004121200065128505,2211,6440,65
poissona,100,10,klasyczna,0.010793900000862777,6571,14763,54
poissona,100,10,filtracja,0.00549359992146492,3272,8409,54
poissona,100,10,punkt_idealny,0.0031346000032499433,1578,4519,54
poissona,100,10,klasyczna,0.01347970007918775,8174,19832,69
poissona,100,10,filtracja,0.009035800001583993,5411,14018,69
poissona,100,10,punkt_idealny,0.004642399959266186,2507,7310,69
poissona,100,10,klasyczna,0.014045200077816844,8599,19663,81
poissona,100,10,filtracja,0.011767000076361,7081,16831,81
poissona,100,10,punkt_idealny,0.006263699964620173,3391,8924,81
poissona,100,10,klasyczna,0.01306769996881485,7931,18750,67
poissona,100,10,filtracja,0.009186199982650578,5481,13565,67
poissona,100,10,punkt_idealny,0.004512000014074147,2426,7444,67
poissona,100,10,klasyczna,0.013268799986690283,8082,19134,61
poissona,100,10,filtracja,0.006959000020287931,4173,10472,61
poissona,100,10,punkt_idealny,0.003912999993190169,2041,6222,61
poissona,100,10,klasyczna,0.012498600059188902,7474,18106,65
poissona,100,10,filtracja,0.008902500034309924,5241,13150,65
poissona,100,10,punkt_idealny,0.004308799980208278,2272,7212,65
poissona,100,10,klasyczna,0.013559100101701915,8281,18697,75
poissona,100,10,filtracja,0.010236699949018657,6149,14245,75
poissona,100,10,punkt_idealny,0.0053313999669626355,2906,8107,75
poissona,100,10,klasyczna,0.012741499929688871,7800,17023,71
poissona,100,10,filtracja,0.009615399991162121,5773,13355,71
poissona,100,10,punkt_idealny,0.004889199975878,2658,7181,71
poissona,100,10,klasyczna,0.012650400050915778,7678,17689,66
poissona,100,10,filtracja,0.008339000050909817,4992,12729,66
poissona,100,10,punkt_idealny,0.0044160999823361635,2363,7109,66
poissona,100,10,klasyczna,0.013801899971440434,8298,20158,81
poissona,100,10,filtracja,0.011506899958476424,6861,17197,81
poissona,100,10,punkt_idealny,0.006204599980264902,3407,9516,81
poissona,100,10,klasyczna,0.014310400001704693,8659,19988,78
poissona,100,10,filtracja,0.010421600076369941,6278,14823,78
poissona,100,10,punkt_idealny,0.005623800097964704,3122,7931,78
poissona,100,10,klasyczna,0.013884700019843876,8434,19949,76
poissona,100,10,filtracja,0.011133000021800399,6682,16306,76
poissona,100,10,punkt_idealny,0.00553069997113198,3004,8200,76
poissona,100,10,klasyczna,0.014902499970048666,8956,21293,82
poissona,100,10,filtracja,0.012093099998310208,7284,17753,82
poissona,100,10,punkt_idealny,0.0062966999830678105,3492,9599,82
poissona,100,10,klasyczna,0.01369589997921139,8332,19342,78
poissona,100,10,filtracja,0.01059039996471256,6400,15582,78
poissona,100,10,punkt_idealny,0.005767600028775632,3147,8959,78
poissona,100,10,klasyczna,0.013745700009167194,8371,19352,72
poissona,100,10,filtracja,0.010033800033852458,6062,14763,72
poissona,100,10,punkt_idealny,0.005131199955940247,2765,7555,72
poissona,100,10,klasyczna,0.012996500008739531,7905,18931,74
poissona,100,10,filtracja,0.010155700030736625,6096,15495,74
poissona,100,10,punkt_idealny,0.005346399964764714,2921,8389,74
poissona,100,10,klasyczna,0.013368000043556094,8087,18616,72
poissona,100,10,filtracja,0.010067900060676038,6042,14577,72
poissona,100,10,punkt_idealny,0.005057399976067245,2711,7429,72
poissona,100,10,klasyczna,0.01409010007046163,8740,21288,67
poissona,100,10,filtracja,0.008566100033931434,5241,13253,67
poissona,100,10,punkt_idealny,0.004362199921160936,2343,6737,67
poissona,100,10,klasyczna,0.01762529998086393,8642,19891,75
poissona,100,10,filtracja,0.010741000063717365,6389,15171,75
poissona,100,10,punkt_idealny,0.0055065000196918845,3029,8008,75
poissona,100,10,klasyczna,0.01468999998178333,8831,20452,82
poissona,100,10,filtracja,0.013068599975667894,7740,18423,82
poissona,100,10,punkt_idealny,0.006530799902975559,3578,9455,82
poissona,100,10,klasyczna,0.012845799908973277,7787,18264,69
poissona,100,10,filtracja,0.008687600027769804,5215,12707,69
poissona,100,10,punkt_idealny,0.0047247998882085085,2556,7545,69
poissona,100,10,klasyczna,0.010764700011350214,6584,15358,54
poissona,100,10,filtracja,0.006104400032199919,3644,9471,54
poissona,100,10,punkt_idealny,0.0043258999940007925,1642,5400,54
poissona,100,10,klasyczna,0.016169099952094257,8513,21264,76
poissona,100,10,filtracja,0.010797100025229156,6426,16548,76
poissona,100,10,punkt_idealny,0.0055954999988898635,3011,9308,76
poissona,100,10,klasyczna,0.013471299898810685,8037,19714,67
poissona,100,10,filtracja,0.009490599972195923,5679,14859,67
poissona,100,10,punkt_idealny,0.004460199968889356,2391,7031,67
poissona,100,10,klasyczna,0.012523200013674796,8001,18841,70
poissona,100,10,filtracja,0.008048799936659634,5090,12496,70
poissona,100,10,punkt_idealny,0.004493099986575544,2526,7003,70
poissona,100,10,klasyczna,0.012951800017617643,8046,19531,53
poissona,100,10,filtracja,0.006112299975939095,3735,9912,53
poissona,100,10,punkt_idealny,0.0029851000290364027,1595,4783,53
poissona,100,10,klasyczna,0.013075399911031127,8217,18327,74
poissona,100,10,filtracja,0.009306699968874454,5810,13678,74
poissona,100,10,punkt_idealny,0.005147100077010691,2871,7698,74
poissona,100,10,klasyczna,0.012763199978508055,8016,19866,70
poissona,100,10,filtracja,0.009605700033716857,5874,15125,70
poissona,100,10,punkt_idealny,0.0049211999867111444,2628,8089,70
poissona,100,10,klasyczna,0.013789599994197488,8294,18635,79
poissona,100,10,filtracja,0.011705199955031276,7013,16326,79
poissona,100,10,punkt_idealny,0.005959299975074828,3271,8675,79
poissona,1000,10,klasyczna,0.853378799976781,530514,1136370,383
poissona,1000,10,filtracja,0.31064869998954237,192069,469038,383
poissona,1000,10,punkt_idealny,0.14578489994164556,82273,229587,383
poissona,1000,10,klasyczna,0.8401308000320569,531134,1170212,335
poissona,1000,10,filtracja,0.25864709995221347,158671,410603,335
poissona,1000,10,punkt_idealny,0.12027839990332723,65621,198450,335
poissona,1000,10,klasyczna,0.8209573999047279,511084,1105973,284
poissona,1000,10,filtracja,0.17530740005895495,101880,256388,284
poissona,1000,10,punkt_idealny,0.08442900003865361,44548,132105,284
poissona,1000,10,klasyczna,0.690412399941124,405919,916518,281
poissona,1000,10,filtracja,0.15994479996152222,97713,248195,281
poissona,1000,10,punkt_idealny,0.08499260002281517,44645,132762,281
poissona,1000,10,klasyczna,0.8493972000433132,530984,1171634,350
poissona,1000,10,filtracja,0.2776523999636993,168370,422909,350
poissona,1000,10,punkt_idealny,0.12436000001616776,69859,204551,350
poissona,1000,10,klasyczna,0.8342298000352457,499459,1081288,359
poissona,1000,10,filtracja,0.2743170000612736,162583,408118,359
poissona,1000,10,punkt_idealny,0.13318050000816584,72082,202090,359
poissona,1000,10,klasyczna,0.7966464998899028,496982,1105751,326
poissona,1000,10,filtracja,0.2369826000649482,140682,349175,326
poissona,1000,10,punkt_idealny,0.10974650003481656,58770,166521,326
poissona,1000,10,klasyczna,0.7026829000096768,435642,962790,246
poissona,1000,10,filtracja,0.13954230002127588,82406,216398,246
poissona,1000,10,punkt_idealny,0.06529570010025054,34903,112282,246
poissona,1000,10,klasyczna,0.7704046999569982,468009,1023446,281
poissona,1000,10,filtracja,0.17963939998298883,107935,272776,281
poissona,1000,10,punkt_idealny,0.08542130002751946,45471,134195,281
poissona,1000,10,klasyczna,0.7912376000313088,478490,1046008,308
poissona,1000,10,filtracja,0.2153983999742195,116536,294980,308
poissona,1000,10,punkt_idealny,0.0947381000733003,52345,153225,308
poissona,1000,10,klasyczna,0.7693034000694752,469715,1008239,351
poissona,1000,10,filtracja,0.2503341999836266,153265,384641,351
poissona,1000,10,punkt_idealny,0.1381501000141725,68840,202339,351
poissona,1000,10,klasyczna,0.7712644001003355,483456,1075729,333
poissona,1000,10,filtracja,0.25286630005575716,141213,363662,333
poissona,1000,10,punkt_idealny,0.11196530004963279,60505,182470,333
poissona,1000,10,klasyczna,0.7007780999410897,443513,948330,320
poissona,1000,10,filtracja,0.20783130009658635,126628,309067,320
poissona,1000,10,punkt_idealny,0.10481910000089556,57341,162160,320
poissona,1000,10,klasyczna,0.8197576000820845,519108,1142654,319
poissona,1000,10,filtracja,0.2240847999928519,138049,346988,319
poissona,1000,10,punkt_idealny,0.10402349999640137,56331,160660,319
poissona,1000,10,klasyczna,0.8020229999674484,507838,1119316,325
poissona,1000,10,filtracja,0.21549769991543144,131963,328466,325
poissona,1000,10,punkt_idealny,0.10775089997332543,58093,166480,325
poissona,1000,10,klasyczna,0.8535113000543788,543555,1182266,412
poissona,1000,10,filtracja,0.35106480005197227,209542,517029,412
poissona,1000,10,punkt_idealny,0.1676482999464497,92897,266495,412
poissona,1000,10,klasyczna,0.6354202999500558,383775,850688,194
poissona,1000,10,filtracja,0.08996649994514883,53840,146207,194
poissona,1000,10,punkt_idealny,0.041639599949121475,21781,72594,194
poissona,1000,10,klasyczna,0.7930726999184117,505462,1094368,302
poissona,1000,10,filtracja,0.1884808000177145,116676,288395,302
poissona,1000,10,punkt_idealny,0.08974710002075881,49841,143208,302
poissona,1000,10,klasyczna,0.8325125999981537,527276,1147532,346
poissona,1000,10,filtracja,0.2766667000250891,170516,424737,346
poissona,1000,10,punkt_idealny,0.12222530005965382,66893,193594,346
poissona,1000,10,klasyczna,0.8396161999553442,505670,1092454,362
poissona,1000,10,filtracja,0.3012521000346169,175606,436940,362
poissona,1000,10,punkt_idealny,0.13740060001146048,73705,207489,362
poissona,1000,10,klasyczna,0.7343261999776587,461587,1045696,346
poissona,1000,10,filtracja,0.25885029998607934,155974,384713,346
poissona,1000,10,punkt_idealny,0.12056090007536113,66608,194145,346
poissona,1000,10,klasyczna,0.8616940000792965,547850,1183830,373
poissona,1000,10,filtracja,0.28927810001187027,176043,440033,373
poissona,1000,10,punkt_idealny,0.14107999997213483,77795,230686,373
poissona,1000,10,klasyczna,0.7973862999351695,509296,1119599,320
poissona,1000,10,filtracja,0.21119249996263534,130838,328001,320
poissona,1000,10,punkt_idealny,0.10341780004091561,58109,163759,320
poissona,1000,10,klasyczna,0.8350973000051454,527425,1190470,318
poissona,1000,10,filtracja,0.21486229996662587,131150,336523,318
poissona,1000,10,punkt_idealny,0.102788099902682,56442,166858,318
poissona,1000,10,klasyczna,0.7157342999707907,424528,904010,308
poissona,1000,10,filtracja,0.20324489998165518,124800,316507,308
poissona,1000,10,punkt_idealny,0.0980750999879092,53186,158711,308
poissona,10000,10,klasyczna,30.599257200025022,18140049,36010983,982
poissona,10000,10,filtracja,2.563383899978362,1513302,3858517,982
poissona,10000,10,punkt_idealny,1.1636426000623032,612662,1857762,982
poissona,10000,10,klasyczna,30.710235300008208,18760690,37137060,890
poissona,10000,10,filtracja,2.0250215999549255,1248058,3203905,890
poissona,10000,10,punkt_idealny,0.9666653999593109,520268,1473207,890
poissona,10000,10,klasyczna,33.99808120005764,20656752,41989409,852
poissona,10000,10,filtracja,1.9072614000178874,1164262,2998269,852
poissona,10000,10,punkt_idealny,0.9187317999312654,486125,1517508,852
poissona,10000,10,klasyczna,32.29272589995526,19867297,38716126,896
poissona,10000,10,filtracja,2.2233093000249937,1363226,3539392,896
poissona,10000,10,punkt_idealny,0.9865225999383256,526495,1531131,896
poissona,10000,10,klasyczna,30.58421240001917,18671578,37170370,890
poissona,10000,10,filtracja,2.083649800042622,1304006,3357988,890
poissona,10000,10,punkt_idealny,0.9674346999963745,515198,1596186,890
poissona,10000,10,klasyczna,28.28261370002292,17435051,34056271,885
poissona,10000,10,filtracja,1.9076323999324813,1184005,3094941,885
poissona,10000,10,punkt_idealny,0.9520312000531703,516943,1555686,885
poissona,10000,10,klasyczna,24.404237000038847,15300899,30630161,539
poissona,10000,10,filtracja,0.8124597000423819,501131,1356181,539
poissona,10000,10,punkt_idealny,0.41410059994086623,203797,705830,539
poissona,10000,10,klasyczna,28.674052899936214,18145844,36700319,811
poissona,10000,10,filtracja,1.6636708000442013,1039095,2722844,811
poissona,10000,10,punkt_idealny,0.8015504999784753,422079,1260173,811
poissona,10000,10,klasyczna,34.924608900095336,21651868,44143631,941
poissona,10000,10,filtracja,2.3723629999440163,1434809,3668213,941
poissona,10000,10,punkt_idealny,1.0866435000207275,588015,1803087,941
poissona,10000,10,klasyczna,24.541685900068842,15469814,30769724,686
poissona,10000,10,filtracja,1.3145034000044689,821460,2172668,686
poissona,10000,10,punkt_idealny,0.6103770000627264,325297,1068762,686
poissona,10000,10,klasyczna,26.791725200018845,16846514,33637276,782
poissona,10000,10,filtracja,1.6440004999749362,1005106,2610540,782
poissona,10000,10,punkt_idealny,0.8056209000060335,408138,1298192,782
poissona,10000,10,klasyczna,28.74631059996318,18134818,36527375,686
poissona,10000,10,filtracja,1.1826961999759078,742878,1978570,686
poissona,10000,10,punkt_idealny,0.5897907000035048,309962,976593,686
poissona,10000,10,klasyczna,26.719406599993818,17073718,33603553,815
poissona,10000,10,filtracja,1.7243309000041336,1067397,2805194,815
poissona,10000,10,punkt_idealny,0.8343835999257863,440993,1429352,815
poissona,10000,10,klasyczna,28.674367200001143,18213291,36125376,795
poissona,10000,10,filtracja,1.7951640000101179,1119307,2956698,795
poissona,10000,10,punkt_idealny,0.7974919000407681,421931,1348319,795
poissona,10000,10,klasyczna,30.66534349997528,19188380,38876053,730
poissona,10000,10,filtracja,1.3371676000533625,821712,2163004,730
poissona,10000,10,punkt_idealny,0.6729189999168739,343935,1098510,730
poissona,10000,10,klasyczna,26.049595699994825,16471164,32538554,749
poissona,10000,10,filtracja,1.4846987000200897,920363,2435868,749
poissona,10000,10,punkt_idealny,0.6890581001061946,369210,1185957,749
poissona,10000,10,klasyczna,30.663195499917492,19121768,38851909,762
poissona,10000,10,filtracja,1.5052450000075623,952084,2514193,762
poissona,10000,10,punkt_idealny,0.8411650999914855,392369,1274937,762
poissona,10000,10,klasyczna,28.725975999957882,17616107,34445101,881
poissona,10000,10,filtracja,1.9397493000142276,1178843,3062934,881
poissona,10000,10,punkt_idealny,0.9259841999737546,500931,1511230,881
poissona,10000,10,klasyczna,30.097653599921614,18782291,38164498,776
poissona,10000,10,filtracja,1.5503232000628486,959742,2511842,776
poissona,10000,10,punkt_idealny,0.7366304999450222,394055,1216186,776
poissona,10000,10,klasyczna,24.503927999990992,15719315,29541858,727
poissona,10000,10,filtracja,1.358858700026758,847901,2226547,727
poissona,10000,10,punkt_idealny,0.6578696999931708,339346,997039,727
